"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-03-31,1314,"Peoria","IL","Peoria",299,103200,-0.00193423597678917,-0.00289855072463768,-0.00386100386100386,0.00214552392496925,0.00245531469246996,"2010-02","2010-Q1",107900,-0.0435588507877665,"2010-01"
2017-03-31,1092,"Hawaii","HI","Hilo",300,342000,0.000292483182217023,0.0291904905206139,0.0624417520969245,0.0726892409848829,-0.0122853073876802,"2006-06","2006-Q2",398700,-0.142212189616253,"2005-05"
2017-03-31,905,"Butler","PA","Pittsburgh",301,200800,-0.00099502487562189,0.000997008973080758,0.0431168831168831,0.0349610843851849,0.0226543432883586,"2017-02","2017-Q1",201000,-0.00099502487562189,"2017-02"
2017-03-31,3080,"Williamson","TN","Nashville",302,424000,0.00664767331433998,0.0187409899086977,0.0658622423328306,0.0672646723824974,0.0279961296548503,"2017-03","2017-Q1",424000,0,"2017-03"
2017-03-31,1448,"Ulster","NY","Kingston",303,192900,0.0036420395421436,0.00416449765747007,0.0326552462526767,0.0109245329479444,-0.020667190148616,"2006-08","2006-Q3",247100,-0.219344394981789,"2004-02"
2017-03-31,1525,"Baldwin","AL","Daphne",304,203400,0.00444444444444444,0.0190380761523046,0.0699631772751184,0.0410983061155881,-0.00562346326904684,"2006-06","2006-Q2",221100,-0.0800542740841248,"2005-11"
2017-03-31,2691,"El Dorado","CA","Sacramento",305,418800,0.00191387559808612,0.018978102189781,0.0793814432989691,0.0946162520304146,-0.00613900640496789,"2006-05","2006-Q2",478300,-0.124398912816224,"2005-02"
2017-03-31,2959,"Livingston","MI","Detroit",306,245700,0.0136138613861386,0.0280334728033473,0.110257568910981,0.0817122652625204,0.0121728241418781,"2017-03","2017-Q1",245700,0,"2017-03"
2017-03-31,2460,"Okaloosa","FL","Crestview-Fort Walton Beach-Destin",307,197700,-0.00503271263210871,-0.0100150225338007,0.0832876712328767,0.0457189059770693,-0.0127638806067338,"2005-12","2005-Q4",256400,-0.228939157566303,"2005-01"
2017-03-31,3278,"Newport News City","VA","Virginia Beach",308,172100,0,0.00174621653084983,0.0386240193120097,0.00724369250227053,-0.0130203762494331,"2007-11","2007-Q4",200200,-0.14035964035964,"2005-11"
2017-03-31,3146,"Vanderburgh","IN","Evansville",309,106700,0.00281954887218045,0.0191021967526266,0.0491642084562438,0.0269836006541369,0.00640557570756117,"2015-12","2015-Q4",108500,-0.0165898617511521,"2015-11"
2017-03-31,172,"Hall","GA","Gainesville",310,166000,0.00850546780072904,0.0165339865278628,0.0654685494223363,0.0617948029576461,-0.00107791919494138,"2007-07","2007-Q3",168300,-0.0136660724896019,"2006-07"
2017-03-31,2159,"Cabarrus","NC","Charlotte",311,169500,0.00653206650831354,0.0131500298864316,0.0620300751879699,0.0386861429955512,0.0144129637732298,"2017-03","2017-Q1",169500,0,"2017-03"
2017-03-31,2023,"Shawnee","KS","Topeka",312,103500,-0.00384985563041386,-0.00384985563041386,0.00583090379008746,0.00730725451117697,,"2008-08","2008-Q3",120900,-0.143920595533499,
2017-03-31,2141,"Berkeley","SC","Charleston",313,175100,0.00458978772231784,0.0109699769053118,0.0478755236385398,0.0465076025384252,0.00843062668141981,"2017-03","2017-Q1",175100,0,"2017-03"
2017-03-31,1285,"Onslow","NC","Jacksonville",314,129800,-0.00460122699386503,-0.0434782608695652,0.000771010023130301,-0.0231140124832641,-0.00450864648479044,"2010-05","2010-Q2",155900,-0.167415009621552,"2006-09"
2017-03-31,1380,"Shasta","CA","Redding",315,232400,0.00172413793103448,0.0139616055846422,0.0699815837937385,0.0785955199282602,-0.0127801115028446,"2006-03","2006-Q1",284800,-0.183988764044944,"2004-12"
2017-03-31,2820,"Outagamie","WI","Appleton",316,156800,0.00706486833654464,0.0155440414507772,0.0630508474576271,0.0366089460723711,0.0152327443074178,"2017-03","2017-Q1",156800,0,"2017-03"
2017-03-31,1711,"Forsyth","GA","Atlanta",317,292300,0.00274442538593482,0.0149305555555556,0.0491744436468054,0.0733226439267054,0.00890553095217683,"2017-03","2017-Q1",292300,0,"2017-03"
2017-03-31,872,"Benton","WA","Kennewick",318,260700,0.00656370656370656,0.0112490302560124,0.114102564102564,0.0837245460245737,0.0539835658883678,"2017-03","2017-Q1",260700,0,"2017-03"
2017-03-31,2354,"Imperial","CA","El Centro",319,190500,-0.00209533787323206,0.0154584221748401,0.0854700854700855,0.0937570877690235,-0.0270868697103928,"2006-09","2006-Q3",259100,-0.264762639907372,"2005-02"
2017-03-31,3041,"Tippecanoe","IN","Lafayette-West Lafayette",320,133300,0.00376506024096386,0.0245964642582629,0.0293436293436293,0.0144056829829482,0.00469514544372696,"2015-08","2015-Q3",137000,-0.027007299270073,"2015-03"
2017-03-31,2341,"Hernando","FL","Tampa",321,142900,0.00421644413211525,0.0178062678062678,0.12254516889238,0.101818122594052,-0.0272120308374715,"2006-08","2006-Q3",200100,-0.285857071464268,"2004-11"
2017-03-31,1191,"Medina","OH","Cleveland",322,179900,0.00111296605453534,0.00727883538633819,0.0215786484951732,0.0291833271758581,0.00432572881346527,"2017-03","2017-Q1",179900,0,"2017-03"
2017-03-31,2982,"Montgomery","TN","Clarksville",323,143200,-0.000697836706210747,0.0013986013986014,0.0235882773409578,0.017502906298503,0.0210248926077787,"2017-01","2017-Q1",143400,-0.00139470013947001,"2017-01"
2017-03-31,2449,"Muskegon","MI","Muskegon",324,111100,0.00634057971014493,0.0192660550458716,0.130213631739573,0.0621074332086238,0.007794756529097,"2017-03","2017-Q1",111100,0,"2017-03"
2017-03-31,860,"Beaver","PA","Pittsburgh",325,131700,-0.000758725341426404,0.00765110941086458,0.016988416988417,0.0359131362269041,0.0235016040415748,"2016-08","2016-Q3",132600,-0.00678733031674208,"2016-07"
2017-03-31,1225,"Monroe","PA","East Stroudsburg",326,137200,0.0110537951363301,0.0331325301204819,0.0906200317965024,0.00563332419348006,-0.0351864788023388,"2006-12","2006-Q4",197700,-0.306019221041983,"2002-12"
2017-03-31,1186,"McLean","IL","Bloomington",327,142900,0.0127569099929128,0.0229062276306371,0.00421644413211525,0.0133982834091857,0.00126842638083424,"2008-10","2008-Q4",144000,-0.00763888888888889,"2008-04"
2017-03-31,2360,"Johnston","NC","Raleigh",328,162800,0.00867410161090459,0.0194113963681904,0.0654450261780105,0.0343567203855932,0.0102612761729057,"2017-03","2017-Q1",162800,0,"2017-03"
2017-03-31,67,"Bay","FL","Panama City",329,182100,-0.00437397484964461,-0.00870985302123027,0.0593368237347295,0.0579487812940376,-0.0235055110706028,"2006-01","2006-Q1",249900,-0.271308523409364,"2004-09"
2017-03-31,1595,"Carroll","MD","Baltimore",330,302800,0.00264900662251656,-0.00656167979002625,0.00598006644518272,0.0267949502809399,-0.01344749667168,"2006-05","2006-Q2",349900,-0.134609888539583,"2005-03"
2017-03-31,2878,"Winnebago","WI","Oshkosh",331,156200,0.0096961861667744,0.026281208935611,0.0847222222222222,0.0398138082682022,0.0125388050714543,"2017-03","2017-Q1",156200,0,"2017-03"
2017-03-31,1837,"Kenosha","WI","Chicago",332,158400,0.00443880786303107,0.0147341447789878,0.0497017892644135,0.0318755036461082,-0.0107614168512542,"2007-04","2007-Q2",176700,-0.103565365025467,"2004-08"
2017-03-31,202,"Kent","RI","Providence",333,215600,0.00512820512820513,0.0174610665408211,0.0584192439862543,0.048549381913106,-0.0136639511317344,"2006-05","2006-Q2",259100,-0.167888846005403,"2004-05"
2017-03-31,2800,"Middlesex","CT","Hartford",334,256700,0.0031262211801485,0.00824823252160251,-0.000389408099688474,0.00945605339675559,-0.0144765967611212,"2006-10","2006-Q4",300000,-0.144333333333333,"2004-09"
2017-03-31,1330,"Porter","IN","Chicago",335,169400,0.004149377593361,0.01194743130227,0.00713436385255648,0.00835163805170658,-0.00052974018316565,"2011-01","2011-Q1",187000,-0.0941176470588235,"2010-10"
2017-03-31,3123,"Saint Clair","MI","Detroit",336,142000,0.00495399858457183,0.00995732574679943,0.0806697108066971,0.102438500956054,-0.00433161054984799,"2005-07","2005-Q3",159300,-0.108600125549278,"2001-11"
2017-03-31,2242,"Davidson","NC","Winston-Salem",337,120900,0.0125628140703518,0.0117154811715481,0.0794642857142857,0.0245363369307212,,"2017-03","2017-Q1",120900,0,"2017-03"
2017-03-31,395,"Boone","MO","Columbia",338,153300,0,0.00524590163934426,0.0288590604026846,0.0215475521198321,0.00669821916737989,"2005-03","2005-Q1",155000,-0.0109677419354839,"2005-02"
2017-03-31,199,"Kent","DE","Dover",339,176900,0.00454287336740488,0.00912721049629207,0.0172512938470385,0.0289173597954915,-0.00800251292260823,"2007-06","2007-Q2",192400,-0.0805613305613306,"2006-04"
2017-03-31,2138,"Beaufort","SC","Hilton Head Island",340,290000,0,0.00729419937478291,0.0368251698248123,0.0411020191979821,-0.0164439596578035,"2006-08","2006-Q3",349100,-0.169292466342022,"2005-05"
2017-03-31,1061,"Greene","OH","Dayton",341,153800,0.00457217504898759,0.0105124835742444,0.0548696844993141,0.0213252031104902,0.00351296593458716,"2004-02","2004-Q1",170100,-0.0958259847148736,
2017-03-31,1975,"Portage","OH","Akron",342,150300,0.002,0.00535117056856187,0.0308641975308642,0.0303978429324738,0.000266524676429514,"2003-09","2003-Q3",152800,-0.0163612565445026,"2003-08"
2017-03-31,983,"DeSoto","MS","Memphis",343,138300,0.00728332119446468,-0.00288392213410238,0.0336322869955157,0.0305167228459324,,"2016-09","2016-Q3",140600,-0.0163584637268848,"2016-07"
2017-03-31,1407,"Sumner","TN","Nashville",344,198500,0.00608210846426761,0.016905737704918,0.108319374651033,0.0607601972746024,0.0264440996074413,"2017-03","2017-Q1",198500,0,"2017-03"
2017-03-31,308,"Rock","WI","Janesville",345,138000,0.00803506208911614,0.010989010989011,0.158690176322418,0.0600444686777948,0.00897864184879316,"2017-03","2017-Q1",138000,0,"2017-03"
2017-03-31,1802,"Jackson","MI","Jackson",346,119600,0.0075821398483572,0.00928270042194093,0.0381944444444444,0.0701836631376906,0.00228600624084319,"2005-12","2005-Q4",126800,-0.056782334384858,"2003-10"
2017-03-31,365,"Aiken","SC","Augusta",347,98300,-0.00304259634888438,0.0010183299389002,0.0547210300429185,0.0226168125295689,,"2017-01","2017-Q1",98800,-0.00506072874493927,"2017-01"
2017-03-31,2650,"Charlotte","FL","Punta Gorda",348,206100,0.00194457948468644,0.0137727496310871,0.10568669527897,0.109113330140187,-0.00120497889622873,"2006-04","2006-Q2",242400,-0.149752475247525,"2005-04"
2017-03-31,1133,"Kenton","KY","Cincinnati",349,141100,0.00355618776671408,0.00498575498575499,0.0779220779220779,0.0268374714416597,0.00807211818508136,"2017-03","2017-Q1",141100,0,"2017-03"
2017-03-31,1789,"Iredell","NC","Charlotte",350,155700,0.00516462233699161,0.0156555772994129,0.0760193503800967,0.0380188012095382,0.016342443985061,"2017-03","2017-Q1",155700,0,"2017-03"
2017-03-31,3004,"Rensselaer","NY","Albany",351,168400,-0.00413956238911887,-0.00472813238770686,0.0114114114114114,0.00915344847124033,-0.00147256354406911,"2008-09","2008-Q3",177300,-0.0501974055273548,"2006-11"
2017-03-31,1337,"Pueblo","CO","Pueblo",352,137900,0.00510204081632653,0.0192165558019217,0.0961844197138315,0.0568333662471896,0.0110079706939838,"2017-03","2017-Q1",137900,0,"2017-03"
2017-03-31,704,"Sarpy","NE","Omaha",353,184500,0.00490196078431373,0.00162866449511401,0.0579128440366972,0.045781295791899,0.0248089691931723,"2017-03","2017-Q1",184500,0,"2017-03"
2017-03-31,2714,"Hampshire","MA","Springfield",354,257400,0.00468384074941452,0.012588512981904,0.0379032258064516,0.0217901679421082,0.00296142210449069,"2017-03","2017-Q1",257400,0,"2017-03"
2017-03-31,2679,"Deschutes","OR","Bend",355,344600,0.00407925407925408,0.011150234741784,0.128356254092993,0.132720241249757,0.00391345957307987,"2006-09","2006-Q3",345200,-0.00173812282734647,"2006-09"
2017-03-31,2881,"Wyandotte","KS","Kansas City",356,80600,0.00248756218905473,0.0100250626566416,0.108665749656121,0.0468763830127124,-0.0138896189374239,"2007-09","2007-Q3",96400,-0.163900414937759,"2004-07"
2017-03-31,178,"Hays","TX","Austin",357,219800,0.00273722627737226,0.0180639184807781,0.0608108108108108,0.0689303940082429,0.0278532695608276,"2017-03","2017-Q1",219800,0,"2017-03"
2017-03-31,2913,"Cumberland","NJ","Vineland",358,139300,0.000718390804597701,0.00360230547550432,0.0182748538011696,0.00100806656388275,-0.0180904491885915,"2007-09","2007-Q3",170100,-0.181069958847737,"2005-06"
2017-03-31,2569,"Sullivan","TN","Kingsport",359,122600,0.00327332242225859,0.00905349794238683,0.0302521008403361,0.0230447467258217,0.00971667987078506,"2017-03","2017-Q1",122600,0,"2017-03"
2017-03-31,1544,"Berrien","MI","Niles",360,129100,-0.00768639508070715,0.00232919254658385,0.0078064012490242,0.0268162368461895,-0.00161225678113197,"2007-10","2007-Q4",132800,-0.0278614457831325,"2007-06"
2017-03-31,2901,"Chittenden","VT","Burlington",361,279200,0.00143472022955524,0.0112278160086925,0.0329263780984092,0.0271501901110405,0.0118388811209544,"2005-11","2005-Q4",292500,-0.0454700854700855,"2005-03"
2017-03-31,101,"Bibb","GA","Macon",362,92800,0.0288248337028825,0.0581527936145952,0.0474040632054176,0.00458835092726773,-0.0214751326743504,"2007-06","2007-Q2",116900,-0.206159110350727,"2000-07"
2017-03-31,250,"Maui","HI","Kahului",363,607000,0.00579950289975145,0.0205110961667788,0.088398780706473,0.0901704708285891,-0.00382282658364386,"2006-11","2006-Q4",640000,-0.0515625,"2006-01"
2017-03-31,3137,"Schenectady","NY","Albany",364,157000,0.00641025641025641,0.0142118863049096,0.0565275908479139,0.00609722193392459,-0.00537879411314235,"2007-06","2007-Q2",167500,-0.0626865671641791,"2006-03"
2017-03-31,1604,"Catawba","NC","Hickory",365,113000,0.00892857142857143,0.0300820419325433,0.0823754789272031,0.0310063540797647,0.0124994365853535,"2017-03","2017-Q1",113000,0,"2017-03"
2017-03-31,930,"Centre","PA","State College",366,223000,0.0026978417266187,0.00996376811594203,0.068007662835249,0.0387446243580141,0.022507881551606,"2017-03","2017-Q1",223000,0,"2017-03"
2017-03-31,580,"Kings","CA","Hanford",367,183100,0.0093715545755237,0.0309684684684685,0.0789628756629346,0.0700783231318645,-0.0174750873948114,"2006-06","2006-Q2",227000,-0.193392070484581,"2005-04"
2017-03-31,2054,"Tolland","CT","Hartford",368,215300,0.000464684014869888,0.00279459711224965,-0.0204731574158326,-0.00303761136890934,-0.0204815855910004,"2007-04","2007-Q2",265600,-0.189382530120482,"2004-04"
2017-03-31,1220,"Monroe","MI","Monroe",369,153000,0.00262123197903014,0.0145888594164456,0.0415248468345813,0.0617338783070867,-0.000456368747300817,"2005-08","2005-Q3",158500,-0.0347003154574132,"2004-05"
2017-03-31,3026,"Santa Rosa","FL","Pensacola",370,180200,-0.00386954118297402,-0.000554631170271769,0.0416184971098266,0.0327278415056735,-0.008521162933671,"2006-04","2006-Q2",206000,-0.125242718446602,"2005-05"
2017-03-31,2117,"Alamance","NC","Burlington",371,134000,0.00374531835205993,0.00903614457831325,0.0518053375196232,0.0264540091293755,0.00633462497493587,"2017-03","2017-Q1",134000,0,"2017-03"
2017-03-31,1827,"Johnson","TX","Dallas-Fort Worth",372,165400,0.00730816077953715,0.0141017780502759,0.0931923331130205,0.0726101836882389,0.0297268440432736,"2017-03","2017-Q1",165400,0,"2017-03"
2017-03-31,1156,"Madera","CA","Madera",373,223200,0.0113275940190304,0.03959012575687,0.130126582278481,0.103671090683562,-0.0320666124817104,"2006-08","2006-Q3",318200,-0.29855436832181,"2004-09"
2017-03-31,113,"Cass","ND","Fargo",374,226100,0.00355082112738571,0.0125391849529781,0.103465104929234,0.0730879869244714,,"2017-03","2017-Q1",226100,0,"2017-03"
2017-03-31,2289,"Franklin","PA","Chambersburg",375,166100,0.00120554550934298,-0.00657894736842105,0.0208973570989551,0.0176325643668187,,"2009-08","2009-Q3",187400,-0.113660618996798,
2017-03-31,498,"Ellis","TX","Dallas-Fort Worth",376,180500,0.00557103064066852,0.022083805209513,0.126716604244694,0.0676772328735589,0.0249319210445222,"2017-03","2017-Q1",180500,0,"2017-03"
2017-03-31,3028,"Schuylkill","PA","Pottsville",377,74600,0.0067476383265857,0,0.0492264416315049,0.0260463921552583,0.00827316584515025,"2017-03","2017-Q1",74600,0,"2017-03"
2017-03-31,3149,"Yellowstone","MT","Billings",378,204600,-0.0009765625,0.0103703703703704,0.037525354969574,0.042073323418425,0.0163905177964183,"2017-02","2017-Q1",204800,-0.0009765625,"2017-02"
2017-03-31,3119,"Rock Island","IL","Davenport",379,97100,-0.00918367346938776,-0.0221550855991944,-0.0101936799184506,0.00823243235444227,0.00684170004140805,"2016-11","2016-Q4",99500,-0.0241206030150754,"2013-10"
2017-03-31,3059,"Washington","MD","Hagerstown",380,176000,0.00513992004568818,0.0352941176470588,0.0359034726309594,0.022330437127287,-0.0273729452582451,"2006-05","2006-Q2",237900,-0.260193358554014,"2004-09"
2017-03-31,251,"Mesa","CO","Grand Junction",381,199800,-0.001998001998002,0.00402010050251256,0.0633315593400745,0.0400266458547227,-0.0030028571602515,"2008-04","2008-Q2",220600,-0.0942883046237534,"2007-01"
2017-03-31,1607,"Charles","MD","Washington",382,279500,0.00251076040172166,0.00648181490817429,0.0245601173020528,0.0326685982282753,-0.0263898241753502,"2007-02","2007-Q1",365500,-0.235294117647059,"2004-12"
2017-03-31,2799,"Merrimack","NH","Concord",383,225900,0.00758251561106155,0.0180261378999549,0.0746907706945766,0.0382981430631855,-0.00453298109329003,"2006-03","2006-Q1",246000,-0.0817073170731707,"2005-01"
2017-03-31,1176,"Martin","FL","Port St. Lucie",384,251100,0.00802890405459655,0.00965018094089264,0.0907906168549088,0.0980537463648912,-0.0124452512279526,"2006-03","2006-Q1",309600,-0.188953488372093,"2004-12"
2017-03-31,2695,"Fairfield","OH","Columbus",385,166000,0.00484261501210654,0.0109622411693057,0.0387984981226533,0.0340658505945661,0.00584632391418993,"2017-03","2017-Q1",166000,0,"2017-03"
2017-03-31,2722,"Hendricks","IN","Indianapolis",386,174200,-0.0107893242475866,0.0576806314511233,0.118818240205523,0.0415756407928041,0.0125329885327228,"2017-02","2017-Q1",176100,-0.0107893242475866,"2017-02"
2017-03-31,1951,"Olmsted","MN","Rochester",387,196200,0.0118617844249613,0.0525751072961373,0.0611141157382369,0.04840604663778,0.0128395848361591,"2017-03","2017-Q1",196200,0,"2017-03"
2017-03-31,2527,"Santa Fe","NM","Santa Fe",388,295700,-0.00504710632570659,-0.00538176925664312,0.0154532967032967,0.0171483801074792,-0.00253448154808589,"2009-06","2009-Q2",404900,-0.269696221289207,"2006-12"
2017-03-31,2470,"Paulding","GA","Atlanta",389,155700,0.00646412411118293,0.0243421052631579,0.0865317515701326,0.0725471593891713,0.00214453980188445,"2017-03","2017-Q1",155700,0,"2017-03"
2017-03-31,2495,"Randolph","NC","Greensboro",390,123900,0.00568181818181818,0.00895765472312704,0.0681034482758621,0.0352392214675292,0.007833218815682,"2017-03","2017-Q1",123900,0,"2017-03"
2017-03-31,938,"Citrus","FL","Homosassa Springs",391,139400,0.00287769784172662,0.0197512801755669,0.120578778135048,0.0738969062053467,-0.0179024440418114,"2006-07","2006-Q3",181400,-0.231532524807056,"2005-02"
2017-03-31,3253,"Alexandria City","VA","Washington",392,520500,0.00872093023255814,0.0304890120768165,0.0407918416316737,0.0394723403026325,0.0151127251254268,"2017-03","2017-Q1",520500,0,"2017-03"
2017-03-31,1782,"Houston","GA","Warner Robins",393,110600,0.00362976406533575,-0.000903342366757001,0.0100456621004566,-0.00197736582859531,-0.00441182589187294,"2010-11","2010-Q4",118300,-0.0650887573964497,"2009-10"
2017-03-31,1805,"Jackson","MS","Gulfport",394,110400,0.00181488203266788,0.00546448087431694,-0.00540540540540541,-0.00251711212280747,,"2010-03","2010-Q1",129700,-0.148804934464148,
2017-03-31,1821,"Johnson","IN","Indianapolis",395,145000,0.00276625172890733,0.013277428371768,0.039426523297491,0.0326192311222859,0.0112133688595673,"2015-11","2015-Q4",145200,-0.00137741046831956,"2015-11"
2017-03-31,701,"Rowan","NC","Charlotte",396,138000,0.00290697674418605,0.0087719298245614,0.0599078341013825,0.0340978759237054,0.00606720754219792,"2017-03","2017-Q1",138000,0,"2017-03"
2017-03-31,446,"Clark","OH","Springfield",397,99900,0.0101112234580384,0.0256673511293634,0.0616365568544102,0.0280381871745408,-0.00276042612581584,"2006-11","2006-Q4",103600,-0.0357142857142857,"2005-06"
2017-03-31,3074,"Washington","UT","St. George",398,230500,0.00348280365694384,0.0158660202732481,0.0463004993191103,0.0576075824780871,-0.0199984008735085,"2007-03","2007-Q1",282100,-0.182913860333215,"2006-03"
2017-03-31,3168,"Indian River","FL","Vero Beach",399,188400,0.00426439232409382,0.0167296276308689,0.0928074245939675,0.0922339100221108,-0.0143058008010231,"2006-04","2006-Q2",244000,-0.227868852459016,"2004-10"
2017-03-31,1218,"Monroe","IN","Bloomington",400,162700,0.0105590062111801,0.0336721728081321,0.0175109443402126,0.0313948435749947,0.016601735211738,"2017-03","2017-Q1",162700,0,"2017-03"
2017-03-31,3164,"Hampton City","VA","Virginia Beach",401,158800,0.00633713561470215,0.0153452685421995,0.0474934036939314,0.00681209383290016,-0.0106239460226054,"2007-11","2007-Q4",180000,-0.117777777777778,"2005-12"
2017-03-31,2266,"Florence","SC","Florence",402,118300,0.000846023688663283,-0.00420875420875421,0.0111111111111111,0.0237497317273756,0.00933794028824164,"2016-12","2016-Q4",118800,-0.00420875420875421,"2016-11"
2017-03-31,1930,"Midland","TX","Midland",403,191100,-0.000523012552301255,0.00526038926880589,0.00631911532385466,0.055313675945746,0.0463294301561441,"2017-02","2017-Q1",191200,-0.000523012552301255,"2017-02"
2017-03-31,2923,"Dorchester","SC","Charleston",404,183500,0.00273224043715847,0.0126931567328918,0.0552041403105233,0.0436564776600379,0.00579348483181241,"2017-03","2017-Q1",183500,0,"2017-03"
2017-03-31,255,"Napa","CA","Napa",405,589500,0.00562947799385875,0.0200726769337256,0.0511768901569187,0.110979555414573,-0.00237743599429052,"2006-02","2006-Q1",621600,-0.0516409266409266,"2005-05"
2017-03-31,1575,"Calhoun","MI","Battle Creek",406,100600,0.00902708124373119,0.0371134020618557,0.11037527593819,0.0616266953879725,-0.00651944801986537,"2006-06","2006-Q2",109100,-0.077910174152154,"2003-12"
2017-03-31,2572,"Tazewell","IL","Peoria",407,120300,-0.0016597510373444,-0.0106907894736842,-0.0123152709359606,0.00782807819481057,0.00287108915473433,"2016-07","2016-Q3",122000,-0.0139344262295082,"2016-01"
2017-03-31,2351,"Humboldt","CA","Eureka",408,284600,0.00211267605633803,0.00423429781227946,0.089169536930731,0.0419857325255049,-0.00905440981675676,"2007-11","2007-Q4",324700,-0.123498614105328,"2005-06"
2017-03-31,2207,"Coconino","AZ","Flagstaff",409,329100,0.00950920245398773,0.0242763772175537,0.0959040959040959,0.0727051600007815,-0.00633678745923738,"2007-01","2007-Q1",352900,-0.0674412014735052,"2006-01"
2017-03-31,1289,"Orange","NC","Durham",410,272400,0.00553709856035437,0.017176997759522,0.0720188902007084,0.0338786333100252,0.00967299533240285,"2017-03","2017-Q1",272400,0,"2017-03"
2017-03-31,1854,"Lebanon","PA","Lebanon",411,161200,0.0043613707165109,0.0176767676767677,0.0460739779364049,0.00619281520820447,0.00302747376625057,"2008-05","2008-Q2",163900,-0.0164734594264796,"2007-08"
2017-03-31,1671,"Douglas","GA","Atlanta",412,136800,0.00440528634361234,0.0133333333333333,0.0771653543307087,0.0731799294943773,-0.00890462294119176,"2006-10","2006-Q4",152900,-0.105297580117724,"2003-05"
2017-03-31,3077,"Washington","WI","Milwaukee",413,231100,0.00917030567685589,0.0261989342806394,0.0788982259570495,0.0411507049452133,0.00659384130854535,"2003-07","2003-Q3",262300,-0.118947769729318,
2017-03-31,1901,"Madison","IN","Indianapolis",414,75400,0.00667556742323097,0.0148048452220727,-0.0207792207792208,0.00927094260759143,-0.00991464996786973,"2005-03","2005-Q1",96800,-0.221074380165289,"2000-09"
2017-03-31,1992,"Rapides","LA","Alexandria",415,148700,0.0060893098782138,0.0319222761970854,0.132520944402133,0.113418001008486,0.0550648914091474,"2017-03","2017-Q1",148700,0,"2017-03"
2017-03-31,2524,"Sandoval","NM","Albuquerque",416,172200,0.00232828870779977,0.0171293561724749,0.056441717791411,0.0181357421183175,,"2010-03","2010-Q1",172700,-0.00289519397799653,
2017-03-31,1634,"Cochise","AZ","Sierra Vista",417,136200,0.00442477876106195,0.0225225225225225,0.0420811017597552,0.000146907601463298,-0.0241394703846401,"2006-12","2006-Q4",174300,-0.218588640275387,"2005-02"
2017-03-31,2628,"Berkshire","MA","Pittsfield",418,200000,0,0.000500250125062531,0.001001001001001,0.0103114593179361,-0.00907961706461691,"2007-12","2007-Q4",221400,-0.0966576332429991,"2005-07"
2017-03-31,711,"Scott","MN","Minneapolis-St Paul",419,285000,0.00105374077976818,0.00777934936350778,0.0894495412844037,0.0697906117072851,0.00169999799759468,"2017-03","2017-Q1",285000,0,"2017-03"
2017-03-31,2556,"Stafford","VA","Washington",420,313400,0.000958160332162248,-0.00602600697748176,0.038780245276765,0.0356872950798812,-0.0158517235555315,"2006-04","2006-Q2",397500,-0.211572327044025,"2004-10"
2017-03-31,2729,"Hunterdon","NJ","New York",421,372100,-0.0005372011818426,0.00567567567567568,0.0376464026770775,0.017132478845433,-0.0150659568162275,"2006-07","2006-Q3",447000,-0.167561521252796,"2004-04"
2017-03-31,2958,"Livingston","LA","Baton Rouge",422,175800,0.00399771559109081,0.0719512195121951,0.112658227848101,0.0445131026486933,,"2017-03","2017-Q1",175800,0,"2017-03"
2017-03-31,960,"Coweta","GA","Atlanta",423,178000,0.00394811054709532,0.0136674259681093,0.0729355033152501,0.0576440818291772,0.0143253292843322,"2017-03","2017-Q1",178000,0,"2017-03"
2017-03-31,387,"Blair","PA","Altoona",424,115800,0.0140105078809107,0.0470162748643761,0.0822429906542056,0.0414905894744362,0.0141706965023216,"2017-03","2017-Q1",115800,0,"2017-03"
2017-03-31,3071,"Washington","RI","Providence",425,340400,0,0.00147102088849662,0.065081351689612,0.0315022947316732,-0.00689887886620555,"2006-06","2006-Q2",378500,-0.100660501981506,"2004-10"
2017-03-31,2844,"Sebastian","AR","Fort Smith",426,111500,0.00996376811594203,0.0285977859778598,0.0499058380414313,0.0173721543282248,0.00727860880138742,"2017-03","2017-Q1",111500,0,"2017-03"
2017-03-31,335,"Wood","OH","Toledo",427,139300,0.00432588320115357,0.00723065798987708,0.0790085205267235,0.028568332649227,0.00708851306238056,"2017-03","2017-Q1",139300,0,"2017-03"
2017-03-31,2506,"Richland","OH","Mansfield",428,91700,0.00769230769230769,-0.00217627856365615,0.0408626560726447,0.0248721607865767,-0.00922021852753907,"2005-11","2005-Q4",106000,-0.134905660377358,"2002-08"
2017-03-31,2213,"Columbia","GA","Augusta",429,171100,0.00293083235638921,0.00469759248385203,0.0221027479091995,0.0272205124828113,0.00165136998229687,"2017-03","2017-Q1",171100,0,"2017-03"
2017-03-31,2851,"Strafford","NH","Boston",430,219700,0.00365463682046597,0.0133763837638376,0.0511961722488038,0.0460684255411408,-0.00704715241321896,"2005-11","2005-Q4",239400,-0.0822890559732665,"2004-09"
2017-03-31,884,"Blount","TN","Knoxville",431,149400,0.0053835800807537,0.014945652173913,0.0491573033707865,0.0406719190275802,0.0161368924195449,"2017-03","2017-Q1",149400,0,"2017-03"
